"ID","Size","LastName","FirstName","E.mail.address","ReportDate","Direction","Phone","ReportingSource","District","County_Name","Facility_Type","County","Alignment","Route","Postmile","Species","Gender","Age","Latitude","Longitude","Datum","NearestLandmark","Comments","selected","Posted_On","LastUpdated_On","x_coord","y_coord","StatusOfRoadkill","endangeredSpecies","PostmileR","LON.y","LAT.y"
11849,NA,"","",NA,"10/5/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,97.5,"Deer","","0","",NA,NA,"","","No","","",-119.83394,38.13336,"",FALSE,97.5,-119.45319,38.399724
11850,NA,"","",NA,"10/5/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,106,"Deer","","0","",NA,NA,"","","No","","",-119.83356,38.1681,"",FALSE,106,-119.452484,38.513701
11851,NA,"","",NA,"10/7/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,75,"Deer","","0","",NA,NA,"","","No","","",-119.7638,38.08414,"",FALSE,75,-119.223664,38.236496
11852,NA,"","",NA,"10/7/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,93.5,"Deer","","0","",NA,NA,"","","No","","",-119.83372,38.11701,"",FALSE,93.5,-119.452881,38.34538
11853,NA,"","",NA,"10/8/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,93.5,"Deer","","0","",NA,NA,"","","No","","",-119.83372,38.11701,"",FALSE,93.5,-119.452881,38.34538
11854,NA,"","",NA,"10/9/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,53.5,"Deer","","0","",NA,NA,"","","No","","",-119.73745,38.00647,"",FALSE,53.5,-119.139178,37.982295
11855,NA,"","",NA,"10/9/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,54.1,"Deer","","0","",NA,NA,"","","No","","",-119.73837,38.00898,"",FALSE,54.1,-119.142367,37.990773
11856,NA,"","",NA,"10/9/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,105,"Deer","","0","",NA,NA,"","","No","","",-119.83453,38.16412,"",FALSE,105,-119.453539,38.501097
11857,NA,"","",NA,"10/13/1992","",NA,"",9,"Mono(MNO)","","MNO","",158,6.6,"Deer","","0","",NA,NA,"","","No","","",-119.73364,37.94361,"",FALSE,6.6,-119.128128,37.77575
11858,NA,"","",NA,"10/13/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,39,"Deer","","0","",NA,NA,"","","No","","",-119.70634,37.95068,"",FALSE,39,-119.040673,37.797359
11859,NA,"","",NA,"10/13/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,92.5,"Deer","","0","",NA,NA,"","","No","","",-119.82877,38.11656,"",FALSE,92.5,-119.436905,38.343915
11860,NA,"","",NA,"10/15/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,86,"Deer","","0","",NA,NA,"","","No","","",-119.79485,38.11691,"",FALSE,86,-119.328335,38.346439
11861,NA,"","",NA,"10/16/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,11.4,"Deer","","0","",NA,NA,"","","No","","",-119.60037,37.88198,"",FALSE,11.4,-118.695164,37.570606
11862,NA,"","",NA,"10/16/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,35.2,"Deer","","0","",NA,NA,"","","No","","",-119.69335,37.94005,"",FALSE,35.2,-118.997441,37.763226
11863,NA,"","",NA,"10/21/1992","",NA,"",9,"Mono(MNO)","","MNO","",108,14,"Deer","","0","",NA,NA,"","","No","","",-119.83855,38.12046,"",FALSE,14,-119.468374,38.3569
11864,NA,"","",NA,"10/21/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,34.8,"Deer","","0","",NA,NA,"","","No","","",-119.69163,37.93903,"",FALSE,34.8,-118.992017,37.759905
11865,NA,"","",NA,"10/21/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,64,"Deer","","0","",NA,NA,"","","No","","",-119.74992,38.04044,"",FALSE,64,-119.178964,38.09325
11866,NA,"","",NA,"10/21/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,79,"Deer","","0","",NA,NA,"","","No","","",-119.77848,38.09052,"",FALSE,79,-119.269436,38.257302
11867,NA,"","",NA,"10/21/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,109,"Deer","","0","",NA,NA,"","","No","","",-119.84577,38.17412,"",FALSE,109,-119.491726,38.533218
11868,NA,"","",NA,"10/22/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,34.6,"Deer","","0","",NA,NA,"","","No","","",-119.69073,37.93853,"",FALSE,34.6,-118.989036,37.758631
11869,NA,"","",NA,"10/22/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,80,"Deer","","0","",NA,NA,"","","No","","",-119.78188,38.09396,"",FALSE,80,-119.281985,38.268676
11870,NA,"","",NA,"10/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,28,"Deer","","0","",NA,NA,"","","No","","",-119.67493,37.91283,"",FALSE,28,-118.936246,37.671104
11871,NA,"","",NA,"10/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,69.5,"Deer","","0","",NA,NA,"","","No","","",-119.75461,38.06382,"",FALSE,69.5,-119.193693,38.170271
11872,NA,"","",NA,"10/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,69.5,"Deer","","0","",NA,NA,"","","No","","",-119.75461,38.06382,"",FALSE,69.5,-119.193693,38.170271
11873,NA,"","",NA,"10/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,70,"Deer","","0","",NA,NA,"","","No","","",-119.75503,38.06598,"",FALSE,70,-119.195295,38.177667
11874,NA,"","",NA,"10/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,90.5,"Deer","","0","",NA,NA,"","","No","","",-119.81943,38.11919,"",FALSE,90.5,-119.406071,38.352938
11875,NA,"","",NA,"10/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,90.5,"Deer","","0","",NA,NA,"","","No","","",-119.81943,38.11919,"",FALSE,90.5,-119.406071,38.352938
11876,NA,"","",NA,"10/24/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,74.5,"Deer","","0","",NA,NA,"","","No","","",-119.7645,38.082,"",FALSE,74.5,-119.226035,38.229408
11877,NA,"","",NA,"10/25/1992","",NA,"",9,"Mono(MNO)","","MNO","",158,1.5,"Deer","","0","",NA,NA,"","","No","","",-119.7142,37.94917,"",FALSE,1.5,-119.064307,37.793325
11878,NA,"","",NA,"10/26/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,89.5,"Deer","","0","",NA,NA,"","","No","","",-119.814,38.11829,"",FALSE,89.5,-119.388543,38.349753
11879,NA,"","",NA,"10/26/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,89.5,"Deer","","0","",NA,NA,"","","No","","",-119.814,38.11829,"",FALSE,89.5,-119.388543,38.349753
11880,NA,"","",NA,"10/26/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,94.5,"Deer","","0","",NA,NA,"","","No","","",-119.83112,38.12084,"",FALSE,94.5,-119.444425,38.35789
11881,NA,"","",NA,"10/26/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,95,"Deer","","0","",NA,NA,"","","No","","",-119.83105,38.12302,"",FALSE,95,-119.443976,38.365226
11882,NA,"","",NA,"10/26/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,95,"Deer","","0","",NA,NA,"","","No","","",-119.83105,38.12302,"",FALSE,95,-119.443976,38.365226
11883,NA,"","",NA,"11/9/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,102,"Deer","","0","",NA,NA,"","","No","","",-119.83602,38.15221,"",FALSE,102,-119.460818,38.462415
11884,NA,"","",NA,"11/9/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,102,"Deer","","0","",NA,NA,"","","No","","",-119.83602,38.15221,"",FALSE,102,-119.460818,38.462415
11885,NA,"","",NA,"11/12/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,84,"Deer","","0","",NA,NA,"","","No","","",-119.79145,38.10867,"",FALSE,84,-119.314285,38.319323
11886,NA,"","",NA,"11/12/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,115.5,"Deer","","0","",NA,NA,"","","No","","",-119.85492,38.20124,"",FALSE,115.5,-119.521747,38.622344
11887,NA,"","",NA,"11/13/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,109.1,"Deer","","0","",NA,NA,"","","No","","",-119.84606,38.1745,"",FALSE,109.1,-119.492719,38.534452
11888,NA,"","",NA,"11/13/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,114.5,"Deer","","0","",NA,NA,"","","No","","",-119.8544,38.19698,"",FALSE,114.5,-119.520043,38.608299
11889,NA,"","",NA,"11/16/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,57.5,"Deer","","0","",NA,NA,"","","No","","",-119.74326,38.02268,"",FALSE,57.5,-119.157524,38.035367
11890,NA,"","",NA,"11/17/1992","",NA,"",9,"Mono(MNO)","","MNO","",89,2.5,"Deer","","0","",NA,NA,"","","No","","",-119.86894,38.20923,"",FALSE,2.5,-119.566696,38.648009
11891,NA,"","",NA,"11/19/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,109.8,"Deer","","0","",NA,NA,"","","No","","",-119.84801,38.17714,"",FALSE,109.8,-119.49904,38.543081
11892,NA,"","",NA,"11/19/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,114,"Deer","","0","",NA,NA,"","","No","","",-119.85392,38.19482,"",FALSE,114,-119.518487,38.601096
11893,NA,"","",NA,"11/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,59,"Deer","","0","",NA,NA,"","","No","","",-119.74584,38.02894,"",FALSE,59,-119.166055,38.056083
11894,NA,"","",NA,"11/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,83.5,"Deer","","0","",NA,NA,"","","No","","",-119.79145,38.10649,"",FALSE,83.5,-119.313978,38.311433
11895,NA,"","",NA,"11/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,104.5,"Deer","","0","",NA,NA,"","","No","","",-119.83505,38.16206,"",FALSE,104.5,-119.456377,38.494746
11896,NA,"","",NA,"11/23/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,105,"Deer","","0","",NA,NA,"","","No","","",-119.83453,38.16412,"",FALSE,105,-119.453539,38.501097
11897,NA,"","",NA,"11/24/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,108.5,"Deer","","0","",NA,NA,"","","No","","",-119.84461,38.17216,"",FALSE,108.5,-119.487702,38.526558
11898,NA,"","",NA,"11/24/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,109.5,"Deer","","0","",NA,NA,"","","No","","",-119.84722,38.17599,"",FALSE,109.5,-119.496599,38.539265
11899,NA,"","",NA,"11/25/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,82,"Deer","","0","",NA,NA,"","","No","","",-119.78935,38.10025,"",FALSE,82,-119.306522,38.289408
11900,NA,"","",NA,"11/27/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,107,"Deer","","0","",NA,NA,"","","No","","",-119.83895,38.16801,"",FALSE,107,-119.469472,38.512951
11901,NA,"","",NA,"12/6/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,106.5,"Deer","","0","",NA,NA,"","","No","","",-119.83621,38.16823,"",FALSE,106.5,-119.46045,38.513777
11902,NA,"","",NA,"12/8/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,110.5,"Deer","","0","",NA,NA,"","","No","","",-119.84906,38.18013,"",FALSE,110.5,-119.502563,38.552961
11903,NA,"","",NA,"12/8/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,110.5,"Deer","","0","",NA,NA,"","","No","","",-119.84906,38.18013,"",FALSE,110.5,-119.502563,38.552961
11904,NA,"","",NA,"12/10/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,82,"Deer","","0","",NA,NA,"","","No","","",-119.78935,38.10025,"",FALSE,82,-119.306522,38.289408
11905,NA,"","",NA,"12/11/1992","",NA,"",9,"Mono(MNO)","","MNO","",6,22,"Deer","","0","",NA,NA,"","","No","","",-119.52965,37.94228,"",FALSE,22,-118.460114,37.765197
11906,NA,"","",NA,"12/12/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,112,"Deer","","0","",NA,NA,"","","No","","",-119.85149,38.18635,"",FALSE,112,-119.510517,38.573217
11907,NA,"","",NA,"12/13/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,111,"Deer","","0","",NA,NA,"","","No","","",-119.84985,38.18214,"",FALSE,111,-119.505163,38.559461
11908,NA,"","",NA,"12/24/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,109.5,"Deer","","0","",NA,NA,"","","No","","",-119.84722,38.17599,"",FALSE,109.5,-119.496599,38.539265
11909,NA,"","",NA,"12/28/1992","",NA,"",9,"Mono(MNO)","","MNO","",395,82.5,"Deer","","0","",NA,NA,"","","No","","",-119.79042,38.10224,"",FALSE,82.5,-119.310489,38.296172
11910,NA,"","",NA,"1/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",6,22,"Deer","","0","",NA,NA,"","","No","","",-119.52965,37.94228,"",FALSE,22,-118.460114,37.765197
11911,NA,"","",NA,"1/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",6,22.4,"Deer","","0","",NA,NA,"","","No","","",-119.53018,37.94399,"",FALSE,22.4,-118.461915,37.770923
11912,NA,"","",NA,"1/4/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,118,"Deer","","0","",NA,NA,"","","No","","",-119.85974,38.21123,"",FALSE,118,-119.537183,38.65476
11913,NA,"","",NA,"1/9/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,110.5,"Deer","","0","",NA,NA,"","","No","","",-119.84906,38.18013,"",FALSE,110.5,-119.502563,38.552961
11914,NA,"","",NA,"1/17/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,114.3,"Deer","","0","",NA,NA,"","","No","","",-119.85437,38.19609,"",FALSE,114.3,-119.519342,38.605426
11915,NA,"","",NA,"1/21/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116,"Deer","","0","",NA,NA,"","","No","","",-119.85574,38.20333,"",FALSE,116,-119.524257,38.629219
11916,NA,"","",NA,"1/24/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116,"Deer","","0","",NA,NA,"","","No","","",-119.85574,38.20333,"",FALSE,116,-119.524257,38.629219
11917,NA,"","",NA,"2/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,107,"Deer","","0","",NA,NA,"","","No","","",-119.83895,38.16801,"",FALSE,107,-119.469472,38.512951
11918,NA,"","",NA,"2/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,118.5,"Deer","","0","",NA,NA,"","","No","","",-119.86063,38.21325,"",FALSE,118.5,-119.540123,38.661502
11919,NA,"","",NA,"2/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116.5,"Deer","","0","",NA,NA,"","","No","","",-119.85591,38.2055,"",FALSE,116.5,-119.524718,38.63632
11920,NA,"","",NA,"2/5/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116.5,"Deer","","0","",NA,NA,"","","No","","",-119.85591,38.2055,"",FALSE,116.5,-119.524718,38.63632
11921,NA,"","",NA,"2/6/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116.4,"Deer","","0","",NA,NA,"","","No","","",-119.8557,38.20509,"",FALSE,116.4,-119.523955,38.635034
11922,NA,"","",NA,"2/8/1993","",NA,"",9,"Mono(MNO)","","MNO","",6,20.7,"Deer","","0","",NA,NA,"","","No","","",-119.52689,37.937,"",FALSE,20.7,-118.451067,37.747943
11923,NA,"","",NA,"2/10/1993","",NA,"",9,"Mono(MNO)","","MNO","",6,22.5,"Deer","","0","",NA,NA,"","","No","","",-119.5303,37.94442,"",FALSE,22.5,-118.462328,37.772367
11924,NA,"","",NA,"2/10/1993","",NA,"",9,"Mono(MNO)","","MNO","",6,22.5,"Deer","","0","",NA,NA,"","","No","","",-119.5303,37.94442,"",FALSE,22.5,-118.462328,37.772367
11925,NA,"","",NA,"2/25/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,108,"Deer","","0","",NA,NA,"","","No","","",-119.8436,38.17017,"",FALSE,108,-119.484141,38.519845
11926,NA,"","",NA,"2/25/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,108.7,"Deer","","0","",NA,NA,"","","No","","",-119.84487,38.17301,"",FALSE,108.7,-119.488747,38.529512
11927,NA,"","",NA,"3/8/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116,"Deer","","0","",NA,NA,"","","No","","",-119.85574,38.20333,"",FALSE,116,-119.524257,38.629219
11928,NA,"","",NA,"3/8/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,120,"Deer","","0","",NA,NA,"","","No","","",-119.86298,38.21898,"",FALSE,120,-119.547865,38.680355
11929,NA,"","",NA,"3/9/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,119.8,"Deer","","0","",NA,NA,"","","No","","",-119.86313,38.21813,"",FALSE,119.8,-119.548235,38.677348
11930,NA,"","",NA,"3/25/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,110,"Deer","","0","",NA,NA,"","","No","","",-119.84832,38.17799,"",FALSE,110,-119.500199,38.545887
11931,NA,"","",NA,"4/18/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,81,"Deer","","0","",NA,NA,"","","No","","",-119.78557,38.09717,"",FALSE,81,-119.294276,38.279815
11932,NA,"","",NA,"4/26/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,82,"Deer","","0","",NA,NA,"","","No","","",-119.78935,38.10025,"",FALSE,82,-119.306522,38.289408
11933,NA,"","",NA,"4/27/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,69.7,"Deer","","0","",NA,NA,"","","No","","",-119.75474,38.06469,"",FALSE,69.7,-119.194328,38.173172
11934,NA,"","",NA,"5/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,20,"Deer","","0","",NA,NA,"","","No","","",-119.63796,37.8958,"",FALSE,20,-118.817545,37.616762
11935,NA,"","",NA,"5/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,39,"Deer","","0","",NA,NA,"","","No","","",-119.70634,37.95068,"",FALSE,39,-119.040673,37.797359
11936,NA,"","",NA,"5/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,69.5,"Deer","","0","",NA,NA,"","","No","","",-119.75461,38.06382,"",FALSE,69.5,-119.193693,38.170271
11937,NA,"","",NA,"5/4/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,14,"Deer","","0","",NA,NA,"","","No","","",-119.61436,37.8829,"",FALSE,14,-118.740172,37.573327
11938,NA,"","",NA,"5/5/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,91.5,"Deer","","0","",NA,NA,"","","No","","",-119.82483,38.11961,"",FALSE,91.5,-119.423511,38.354454
11939,NA,"","",NA,"5/10/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,9.5,"Deer","","0","",NA,NA,"","","No","","",-119.59078,37.87876,"",FALSE,9.5,-118.663081,37.559448
11940,NA,"","",NA,"5/12/1993","",NA,"",9,"Mono(MNO)","","MNO","",108,12.5,"Deer","","0","",NA,NA,"","","No","","",-119.84499,38.12295,"",FALSE,12.5,-119.48896,38.365689
11941,NA,"","",NA,"5/12/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,85,"Deer","","0","",NA,NA,"","","No","","",-119.79279,38.11288,"",FALSE,85,-119.319491,38.33422
11942,NA,"","",NA,"5/12/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,93.8,"Deer","","0","",NA,NA,"","","No","","",-119.83323,38.11819,"",FALSE,93.8,-119.451248,38.349634
11943,NA,"","",NA,"5/12/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,94.3,"Deer","","0","",NA,NA,"","","No","","",-119.83171,38.12007,"",FALSE,94.3,-119.446406,38.355555
11944,NA,"","",NA,"5/17/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,80.3,"Deer","","0","",NA,NA,"","","No","","",-119.7829,38.095,"",FALSE,80.3,-119.285538,38.272427
11945,NA,"","",NA,"5/17/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,81.5,"Deer","","0","",NA,NA,"","","No","","",-119.78783,38.09842,"",FALSE,81.5,-119.301319,38.283455
11946,NA,"","",NA,"5/17/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,81.5,"Deer","","0","",NA,NA,"","","No","","",-119.78783,38.09842,"",FALSE,81.5,-119.301319,38.283455
11947,NA,"","",NA,"5/17/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,81.5,"Deer","","0","",NA,NA,"","","No","","",-119.78783,38.09842,"",FALSE,81.5,-119.301319,38.283455
11948,NA,"","",NA,"7/22/1993","",NA,"",9,"Mono(MNO)","","MNO","",203,7.7,"Deer","","0","",NA,NA,"","","No","","",-119.67333,37.90254,"",FALSE,7.7,-118.931399,37.639676
11949,NA,"","",NA,"7/26/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,81.5,"Deer","","0","",NA,NA,"","","No","","",-119.78783,38.09842,"",FALSE,81.5,-119.301319,38.283455
11950,NA,"","",NA,"7/26/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,93,"Deer","","0","",NA,NA,"","","No","","",-119.83144,38.11607,"",FALSE,93,-119.445304,38.342612
11951,NA,"","",NA,"7/26/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,110,"Deer","","0","",NA,NA,"","","No","","",-119.84832,38.17799,"",FALSE,110,-119.500199,38.545887
11952,NA,"","",NA,"7/26/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,116.5,"Deer","","0","",NA,NA,"","","No","","",-119.85591,38.2055,"",FALSE,116.5,-119.524718,38.63632
11953,NA,"","",NA,"8/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,66,"Deer","","0","",NA,NA,"","","No","","",-119.75056,38.04905,"",FALSE,66,-119.180858,38.121883
11954,NA,"","",NA,"8/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,93,"Deer","","0","",NA,NA,"","","No","","",-119.83144,38.11607,"",FALSE,93,-119.445304,38.342612
11955,NA,"","",NA,"8/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",203,7.9,"Deer","","0","",NA,NA,"","","No","","",-119.67221,37.90255,"",FALSE,7.9,-118.927887,37.639626
11956,NA,"","",NA,"8/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,24.5,"Deer","","0","",NA,NA,"","","No","","",-119.6619,37.90179,"",FALSE,24.5,-118.894543,37.636732
11957,NA,"","",NA,"8/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,90,"Deer","","0","",NA,NA,"","","No","","",-119.81672,38.1187,"",FALSE,90,-119.397317,38.351257
11958,NA,"","",NA,"8/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,91,"Deer","","0","",NA,NA,"","","No","","",-119.82215,38.1196,"",FALSE,91,-119.414848,38.35441
11959,NA,"","",NA,"8/4/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,91,"Deer","","0","",NA,NA,"","","No","","",-119.82215,38.1196,"",FALSE,91,-119.414848,38.35441
11960,NA,"","",NA,"8/5/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,20.2,"Deer","","0","",NA,NA,"","","No","","",-119.63903,37.89606,"",FALSE,20.2,-118.820728,37.617616
11961,NA,"","",NA,"8/5/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,24.3,"Deer","","0","",NA,NA,"","","No","","",-119.6608,37.90166,"",FALSE,24.3,-118.891131,37.636289
11962,NA,"","",NA,"8/5/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,84,"Deer","","0","",NA,NA,"","","No","","",-119.79145,38.10867,"",FALSE,84,-119.314285,38.319323
11963,NA,"","",NA,"8/11/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,67.5,"Deer","","0","",NA,NA,"","","No","","",-119.7519,38.05534,"",FALSE,67.5,-119.185082,38.142569
11964,NA,"","",NA,"8/12/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,9.1,"Deer","","0","",NA,NA,"","","No","","",-119.58863,37.87836,"",FALSE,9.1,-118.656658,37.557843
11965,NA,"","",NA,"8/16/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,29.5,"Deer","","0","",NA,NA,"","","No","","",-119.67749,37.91902,"",FALSE,29.5,-118.944801,37.692875
11966,NA,"","",NA,"8/16/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,32,"Deer","","0","",NA,NA,"","","No","","",-119.68321,37.92888,"",FALSE,32,-118.964003,37.726417
11967,NA,"","",NA,"8/16/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,119,"Deer","","0","",NA,NA,"","","No","","",-119.86209,38.21502,"",FALSE,119,-119.544687,38.66735
11968,NA,"","",NA,"8/23/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,52.2,"Deer","","0","",NA,NA,"","","No","","",-119.73384,38.00166,"",FALSE,52.2,-119.12805,37.966057
11969,NA,"","",NA,"8/23/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,68,"Deer","","0","",NA,NA,"","","No","","",-119.75213,38.05754,"",FALSE,68,-119.185705,38.149892
11970,NA,"","",NA,"8/23/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,91.5,"Deer","","0","",NA,NA,"","","No","","",-119.82483,38.11961,"",FALSE,91.5,-119.423511,38.354454
11971,NA,"","",NA,"8/25/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,62.3,"Deer","","0","",NA,NA,"","","No","","",-119.74807,38.035,"",FALSE,62.3,-119.173284,38.075133
11972,NA,"","",NA,"8/31/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,59,"Deer","","0","",NA,NA,"","","No","","",-119.74584,38.02894,"",FALSE,59,-119.166055,38.056083
11973,NA,"","",NA,"9/2/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,86.5,"Deer","","0","",NA,NA,"","","No","","",-119.79748,38.11756,"",FALSE,86.5,-119.336212,38.347722
11974,NA,"","",NA,"9/3/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,17.6,"Deer","","0","",NA,NA,"","","No","","",-119.63181,37.88972,"",FALSE,17.6,-118.79707,37.596525
11975,NA,"","",NA,"9/7/1993","",NA,"",9,"Mono(MNO)","","MNO","",158,8.5,"Deer","","0","",NA,NA,"","","No","","",-119.73065,37.95124,"",FALSE,8.5,-119.117809,37.800894
11976,NA,"","",NA,"9/7/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,71,"Deer","","0","",NA,NA,"","","No","","",-119.75807,38.06944,"",FALSE,71,-119.205734,38.189191
11977,NA,"","",NA,"9/8/1993","",NA,"",9,"Mono(MNO)","","MNO","",108,7,"Deer","","0","",NA,NA,"","","No","","",-119.86527,38.1102,"",FALSE,7,-119.556711,38.323444
11978,NA,"","",NA,"9/8/1993","",NA,"",9,"Mono(MNO)","","MNO","",395,92,"Deer","","0","",NA,NA,"","","No","","",-119.82668,38.118,"",FALSE,92,-119.429772,38.348597
11979,NA,"","",NA,"9/13/1993","",NA,"",9,"Mono(MNO)","","MNO","",158,10.5,"Deer","","0","",NA,NA,"","","No","","",-119.73166,37.95811,"",FALSE,10.5,-119.121098,37.822191
11980,NA,"","",NA,"9/16/1993","",NA,"",9,"Mono(MNO)","","MNO","",108,14.4,"Deer","","0","",NA,NA,"","","No","","",-119.83715,38.11916,"",FALSE,14.4,-119.463686,38.352466
11981,NA,"","",NA,"9/19/1993","",NA,"",9,"Mono(MNO)","","MNO","",158,13.4,"Deer","","0","",NA,NA,"","","No","","",-119.72805,37.97022,"",FALSE,13.4,-119.109223,37.863329
